Id,Code,Name,Class,Standard Concept Caption,Domain,Vocabulary
44848623,52584058730,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44847983,51309040530,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44847681,50732058705,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44847305,49884008512,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44845115,25332001105,dexamethasone acetate 8 MG/ML Injectable Suspension [Dexasone],11-digit NDC,Non-Standard,Drug,NDC
44844815,21695038206,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44844225,12770022205,Dexamethasone 24 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44844132,12072030005,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44841803,904090510,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44841579,785804010,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44841456,779755260,Dexamethasone 8 MG/ML Injectable Suspension,11-digit NDC,Non-Standard,Drug,NDC
44841455,779755180,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44841313,703352403,Dexamethasone 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44841173,641036721,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44841095,615151513,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44840879,574080005,Dexamethasone 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44840526,471013716,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
44840073,364068301,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44839910,314089670,Dexamethasone 4 MG/ML Injectable Solution [Solurex],11-digit NDC,Non-Standard,Drug,NDC
44839740,259032805,Dexamethasone 8 MG/ML Injectable Suspension [Decaject-L.A.],11-digit NDC,Non-Standard,Drug,NDC
44839573,247030505,Dexamethasone 8 MG/ML Injectable Suspension [Decadron-LA],11-digit NDC,Non-Standard,Drug,NDC
44839057,150024460,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44838360,52079295,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44838246,32321011,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44837985,6009750,Dexamethasone 4 MG Oral Tablet [Decadron],11-digit NDC,Non-Standard,Drug,NDC
44816050,1534398,dexamethasone acetate 8 MG/ML [De-Sone LA],Branded Drug Comp,Standard,Drug,RxNorm
44815983,1534331,dexamethasone acetate 8 MG/ML [Dexacort-LA],Branded Drug Comp,Standard,Drug,RxNorm
44815941,1534289,dexamethasone acetate 8 MG/ML [Robadex],Branded Drug Comp,Standard,Drug,RxNorm
44815940,1534288,dexamethasone acetate 8 MG/ML [Decadron-LA],Branded Drug Comp,Standard,Drug,RxNorm
44782418,S0173,DEXAMETHASONE 4 MG,HCPCS,Non-Standard,Drug,HCPCS
44781367,70529004505,1 ML Dexamethasone phosphate 10 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44781366,70529004502,1 ML Dexamethasone phosphate 10 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44781365,70529004501,1 ML Dexamethasone phosphate 10 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44781114,49999005912,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44780966,705290045,dexamethasone sodium phosphate 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION,9-digit NDC,Non-Standard,Drug,NDC
44681776,2095114,Encor Dec Model 033-757 Imp 0.5mg/Imp [Drug],Drug Product,Non-Standard,Drug,DPD
44681507,783900,Pms-Dexamethasone Sod Phosphate Inj 10mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44680785,664227,Dexamethasone Sodium Phosphate Inj Usp 4mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44680620,1977547,"Dexamethasone Sodium Phosphate Injection, Usp [Drug]",Drug Product,Non-Standard,Drug,DPD
44678653,626597,Odan-Trol [Drug],Drug Product,Non-Standard,Drug,DPD
44674036,778907,Tobradex Oph Sus [Drug],Drug Product,Non-Standard,Drug,DPD
44669420,716715,Dexamethasone Sod Phos Inj 4mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44669262,751863,Pms-Dexamethasone Sod Phosphate Inj 4mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44662492,2237044,Phl-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44662491,2252716,Ciprodex [Drug],Drug Product,Non-Standard,Drug,DPD
44659774,2023865,Diodex Solution 0.1% [Drug],Drug Product,Non-Standard,Drug,DPD
44658047,739839,Sandoz Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44653220,2260301,Phl-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44651591,285471,Dexasone 0.75mg [Drug],Drug Product,Non-Standard,Drug,DPD
44647384,2240687,Ratio-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44644980,2250055,Apo-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44643363,1964976,Pms Dexamethasone Tab 0.5mg Usp [Drug],Drug Product,Non-Standard,Drug,DPD
44640853,2204274,Dexamethasone-Omega [Drug],Drug Product,Non-Standard,Drug,DPD
44640455,785261,Pms-Dexamethasone Sod Phosphate Dps 1mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44640097,2204266,Dexamethasone-Omega [Drug],Drug Product,Non-Standard,Drug,DPD
44638109,489158,Dexasone 4mg [Drug],Drug Product,Non-Standard,Drug,DPD
44635115,358177,Maxitrol [Drug],Drug Product,Non-Standard,Drug,DPD
44634461,42560,Maxidex [Drug],Drug Product,Non-Standard,Drug,DPD
44633943,874582,Dexamethasone Sod Phosph Inj 10mg/Ml Usp [Drug],Drug Product,Non-Standard,Drug,DPD
44632659,2387743,Dexamethasone Omega Unidose [Drug],Drug Product,Non-Standard,Drug,DPD
44630543,2150654,Accufix Ii Dec Model 033-212 [Drug],Drug Product,Non-Standard,Drug,DPD
44630278,1947044,R.O.-Dexsone [Drug],Drug Product,Non-Standard,Drug,DPD
44626040,2311267,Pro-Dexamethasone - 4 [Drug],Drug Product,Non-Standard,Drug,DPD
44625648,1995022,Ocudex Liq 0.1% [Drug],Drug Product,Non-Standard,Drug,DPD
44624529,732893,Hexadrol Phosphate Inj 10mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44622195,2261081,Apo-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44619705,2247920,Sandoz Opticort [Drug],Drug Product,Non-Standard,Drug,DPD
44615684,2212978,Dexamethasone Sodium Phosphate 0.1% [Drug],Drug Product,Non-Standard,Drug,DPD
44615316,295094,Dexasone 0.5mg [Drug],Drug Product,Non-Standard,Drug,DPD
44614795,213624,Decadron Phosphate Inj 4mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44614297,1946897,Pms Dexamethasone Elixir 0.5mg/5ml [Drug],Drug Product,Non-Standard,Drug,DPD
44614155,1964968,Pms Dexamethasone Tab 0.75mg Usp [Drug],Drug Product,Non-Standard,Drug,DPD
44613148,42579,Maxidex [Drug],Drug Product,Non-Standard,Drug,DPD
44605311,2363445,Ozurdex [Drug],Drug Product,Non-Standard,Drug,DPD
44594323,627763,Odan-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44586180,2240685,"Ratio-Dexamethasone Tablets, Usp [Drug]",Drug Product,Non-Standard,Drug,DPD
44583839,2260298,Phl-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44581498,732885,Hexadrol Phosphate Inj 4mg/Ml [Drug],Drug Product,Non-Standard,Drug,DPD
44577210,354309,Decadron Tab 4mg [Drug],Drug Product,Non-Standard,Drug,DPD
44576544,2239534,Dom-Dexamethasone Tablet 4mg [Drug],Drug Product,Non-Standard,Drug,DPD
44566673,2240684,Ratio-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44559904,2237046,Phl-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44559392,2279363,Pms-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44555790,1964070,Pms Dexamethasone Tab 4mg [Drug],Drug Product,Non-Standard,Drug,DPD
44555149,2237045,Phl-Dexamethasone [Drug],Drug Product,Non-Standard,Drug,DPD
44548771,2023806,Dioptrol Suspension [Drug],Drug Product,Non-Standard,Drug,DPD
44497460,760450106,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44496674,712970211,dexamethasone 1.5mg/1 ORAL TABLET [locort 11-day],9-digit NDC,Non-Standard,Drug,NDC
44496673,712970127,dexamethasone 1.5mg/1 ORAL TABLET [locort 7-day],9-digit NDC,Non-Standard,Drug,NDC
44495769,708680111,dexamethasone 1.5mg/1 ORAL TABLET [zonacort 11-day],9-digit NDC,Non-Standard,Drug,NDC
44495768,708680107,dexamethasone 1.5mg/1 ORAL TABLET [zonacort 7-day],9-digit NDC,Non-Standard,Drug,NDC
44494837,705180621,"dexamethasone sodium phosphate 4mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44494751,705180532,dexamethasone sodium phosphate 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION,9-digit NDC,Non-Standard,Drug,NDC
44491165,691894186,dexamethasone 6mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44487789,680711866,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44487637,680470702,dexamethasone 1.5 mg 1.5mg/1 ORAL TABLET [dexamethasone 1.5 mg],9-digit NDC,Non-Standard,Drug,NDC
44487117,672961090,dexamethasone 4mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44486389,662670067,dexamethasone 4mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44484245,631870383,dexamethasone 2mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44483233,617860979,"dexamethasone sodium phosphate 4mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44482380,606870289,dexamethasone 4mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44479310,551500239,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44479309,551500238,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44479308,551500237,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44478775,532253660,dexamethasone sodium phosphate 10mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION,9-digit NDC,Non-Standard,Drug,NDC
44478685,532170231,dexamethasone .75mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44478460,525840422,"dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION, SOLUTION",9-digit NDC,Non-Standard,Drug,NDC
44476714,498840373,dexamethasone 6mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44473816,421950150,dexamethasone 1.5mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44473815,421950015,dexamethasone 1.5mg/1 ORAL TABLET,9-digit NDC,Non-Standard,Drug,NDC
44469156,6416146,dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION,9-digit NDC,Non-Standard,Drug,NDC
44469155,6416145,dexamethasone sodium phosphate 4mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE INJECTION,9-digit NDC,Non-Standard,Drug,NDC
44466675,50090192200,1 ML Dexamethasone phosphate 4 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44466027,52959039201,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44464772,50090062701,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44464168,50090231302,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44462602,54569665000,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44462264,50090171500,1 ML Dexamethasone phosphate 4 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44462099,50090062702,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44462033,28595021141,{41 (Dexamethasone 1.5 MG Oral Tablet) } Pack,11-digit NDC,Non-Standard,Drug,NDC
44460651,50090236300,1 ML Dexamethasone phosphate 10 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44460304,28595012727,{27 (Dexamethasone 1.5 MG Oral Tablet) } Pack,11-digit NDC,Non-Standard,Drug,NDC
44450091,61219008402,Dexamethasone 0.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44448935,53217023121,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44444866,53217031001,Dexamethasone 0.1 MG/ML Oral Solution,11-digit NDC,Non-Standard,Drug,NDC
44444538,55150023701,1 ML Dexamethasone phosphate 4 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44442161,70868011141,{41 (Dexamethasone 1.5 MG Oral Tablet) } Pack,11-digit NDC,Non-Standard,Drug,NDC
44440803,71297012727,{27 (Dexamethasone 1.5 MG Oral Tablet) } Pack,11-digit NDC,Non-Standard,Drug,NDC
44439631,63187038390,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44439630,63187038305,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44438376,641614625,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44438277,63187056110,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44437891,50090041400,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44437843,61786097901,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44436877,52584042200,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44436601,49884037301,Dexamethasone 6 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44436107,33261055821,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44435257,53217023160,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44434374,63629412707,Dexamethasone 1.5 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44430026,76045010610,1 ML Dexamethasone phosphate 4 MG/ML Prefilled Syringe,11-digit NDC,Non-Standard,Drug,NDC
44429538,55150023805,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44429218,33261062521,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44428859,67296109001,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44427380,63187038330,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44426479,33261062515,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44426478,33261062506,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44425811,70868010727,{27 (Dexamethasone 1.5 MG Oral Tablet) } Pack,11-digit NDC,Non-Standard,Drug,NDC
44424715,641614601,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44424113,60687028911,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44423370,641614501,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44422722,55150023930,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44421442,60687028901,Dexamethasone 4 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44421151,68071186601,1 ML Dexamethasone phosphate 4 MG/ML Injection,11-digit NDC,Non-Standard,Drug,NDC
44420389,70518062100,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44420312,53217023190,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44417608,70518053200,Dexamethasone phosphate 10 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44415101,641614525,Dexamethasone phosphate 4 MG/ML Injectable Solution,11-digit NDC,Non-Standard,Drug,NDC
44413518,71297021141,{41 (Dexamethasone 1.5 MG Oral Tablet) } Pack,11-digit NDC,Non-Standard,Drug,NDC
44412642,69189418601,Dexamethasone 6 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44412316,63187038324,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44410975,63187038360,Dexamethasone 2 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44410693,53217023130,Dexamethasone 0.75 MG Oral Tablet,11-digit NDC,Non-Standard,Drug,NDC
44206281,OMOP3083004,70.6 ML Dexamethasone 0.3 MG/ML / dexpanthenol 4 MG/ML / Hexachlorophene 10 MG/ML / Niacin 2 MG/ML / Salicylic Acid 1 MG/ML Medicated Shampoo [Dexa Ehrl] Box of 1,Quant Branded Box,Non-Standard,Drug,RxNorm Extension
44206278,OMOP3083001,70.6 ML Dexamethasone 0.3 MG/ML / dexpanthenol 4 MG/ML / Hexachlorophene 10 MG/ML / Niacin 2 MG/ML / Salicylic Acid 1 MG/ML Medicated Shampoo,Quant Clinical Drug,Non-Standard,Drug,RxNorm Extension
44206265,OMOP3082988,70.6 ML Dexamethasone 0.3 MG/ML / dexpanthenol 4 MG/ML / Hexachlorophene 10 MG/ML / Niacin 2 MG/ML / Salicylic Acid 1 MG/ML Medicated Shampoo [Dexa Ehrl],Quant Branded Drug,Non-Standard,Drug,RxNorm Extension
44206263,OMOP3082986,70.6 ML Dexamethasone 0.3 MG/ML / dexpanthenol 4 MG/ML / Hexachlorophene 10 MG/ML / Niacin 2 MG/ML / Salicylic Acid 1 MG/ML Medicated Shampoo Box of 1,Quant Clinical Box,Non-Standard,Drug,RxNorm Extension
44199310,OMOP3076033,200 ML Dexamethasone 0.25 MG/ML Injectable Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
44199290,OMOP3076013,200 ML Dexamethasone 0.25 MG/ML Injectable Solution [Dexa Loscon] Box of 1 by Galderma,Marketed Product,Standard,Drug,RxNorm Extension
44199232,OMOP3075955,200 ML Dexamethasone 0.25 MG/ML Injectable Solution [Dexa Loscon] Box of 1,Quant Branded Box,Standard,Drug,RxNorm Extension
44199207,OMOP3075930,200 ML Dexamethasone 0.25 MG/ML Injectable Solution Box of 1,Quant Clinical Box,Standard,Drug,RxNorm Extension
44199173,OMOP3075896,200 ML Dexamethasone 0.25 MG/ML Injectable Solution [Dexa Loscon],Quant Branded Drug,Standard,Drug,RxNorm Extension
44198577,OMOP3075300,100 ML Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution [Ell Cranell Dexa] Box of 1 by Galderma,Marketed Product,Standard,Drug,RxNorm Extension
44198440,OMOP3075163,100 ML Dexamethasone 0.25 MG/ML Medicated Shampoo [Dexa Loscon] Box of 1 by Galderma,Marketed Product,Standard,Drug,RxNorm Extension
44198381,OMOP3075104,100 ML Dexamethasone 0.25 MG/ML Medicated Shampoo [Dexa Loscon] Box of 1,Quant Branded Box,Standard,Drug,RxNorm Extension
44198380,OMOP3075103,100 ML Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution [Ell Cranell Dexa] Box of 1,Quant Branded Box,Standard,Drug,RxNorm Extension
44198338,OMOP3075061,100 ML Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
44198337,OMOP3075060,100 ML Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution Box of 1,Quant Clinical Box,Standard,Drug,RxNorm Extension
44198144,OMOP3074867,100 ML Dexamethasone 0.25 MG/ML Medicated Shampoo [Dexa Loscon],Quant Branded Drug,Standard,Drug,RxNorm Extension
44197904,OMOP3074627,100 ML Dexamethasone 0.25 MG/ML Injectable Solution [Dexagalen] Box of 1,Quant Branded Box,Standard,Drug,RxNorm Extension
44197719,OMOP3074442,100 ML Dexamethasone 0.25 MG/ML Injectable Solution [Dexagalen] Box of 1 by Galen,Marketed Product,Standard,Drug,RxNorm Extension
44197663,OMOP3074386,100 ML Dexamethasone 0.25 MG/ML Injectable Solution [Dexagalen],Quant Branded Drug,Standard,Drug,RxNorm Extension
44197615,OMOP3074338,100 ML Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution [Ell Cranell Dexa],Quant Branded Drug,Standard,Drug,RxNorm Extension
44196209,OMOP3072932,50 ML Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo [Cortidexason] Box of 1,Quant Branded Box,Standard,Drug,RxNorm Extension
44195705,OMOP3072428,50 ML Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo Box of 1,Quant Clinical Box,Standard,Drug,RxNorm Extension
44195659,OMOP3072382,50 ML Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo [Cortidexason] Box of 1 by Dorsch,Marketed Product,Standard,Drug,RxNorm Extension
44195629,OMOP3072352,50 ML Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo [Cortidexason],Quant Branded Drug,Standard,Drug,RxNorm Extension
44195564,OMOP3072287,50 ML Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo,Quant Clinical Drug,Standard,Drug,RxNorm Extension
44187587,OMOP3064310,Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution Box of 1,Clinical Drug Box,Standard,Drug,RxNorm Extension
44187005,OMOP3063728,Dexamethasone / dexpanthenol / Salicylic Acid Medicated Shampoo,Clinical Drug Form,Standard,Drug,RxNorm Extension
44184988,OMOP3061711,Aluminum Hydroxide 200 MG / Dexamethasone 0.25 MG / Phenylbutazone 62.5 MG / Thiamine 32 MG / Vitamin B 12 0.5 MG Oral Tablet [Ambene] Box of 50,Branded Drug Box,Standard,Drug,RxNorm Extension
44184969,OMOP3061692,Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo [Cortidexason] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
44184968,OMOP3061691,Dexamethasone 0.1 MG/ML / Estradiol 0.15 MG/ML Injectable Solution [Ell Cranell Dexa] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
44183830,OMOP3060553,Dexamethasone 0.3 MG/ML / dexpanthenol 3 MG/ML / Salicylic Acid 2 MG/ML Medicated Shampoo,Clinical Drug,Standard,Drug,RxNorm Extension
44177900,OMOP3054623,Allantoin 10.3 MG / Dexamethasone 0.5 MG / Dibucaine 6 MG / diphenylpyraline 6 MG Rectal Suppository [Dolo Posterine] Box of 10,Branded Drug Box,Standard,Drug,RxNorm Extension
44173777,OMOP3050500,Dexamethasone 0.25 MG/ML Injectable Solution [Dexagalen],Branded Drug,Standard,Drug,RxNorm Extension
